track_id,word
TREPDFF128F931B23A,i you to a me it not my is that do on am for love know this but what just now up down get got from he take as at heart here look caus fall about hand face believ someth these better should rain mean yes blood lose street sure abov feet pray jesus bleed knee shoe hat doo scar main complain mister sir soak plead
TREVBCH12903CB671D,the you to and a it not in is of your that do on we will all be have love know but with now can come there oh he at away yeah heart look thing wo fall call wait has word these him sing tear sweet while kiss side fli onc wonder mani kind rise game soon abov lip futur doo ok caress dim fingertip
TREVEIK128F92F900C,i the you to and a in my of your that all be love so this but with when can never from heart more give keep fall some then than sing break song free fire kiss wish best set veri shadow cool most warm storm spring shelter agre juli wealth health bluebird
TREZKDK128F427AC32,in am was un an es du ich und da los wind der nicht das ein noch um mich zu mir dich wie mit mein dir nur wenn dein für bin sein hier mehr sich kein auch immer kann hab jetzt bis zeit viel hast tag bei geht weg allein lass gibt kommt dies augen werd seh zurück deinen bitt angst steht tief weiter glaub keiner hart tun glück fest horizont
TREZXQO12903CF02F7,the you to and a me it in my your on are no know but with when like now can one out got make take thing again good then everi ya cri befor new sing start song blue everybodi em grow voic n feelin funni choic diamond garden mix simpli pillow sung willow sleepin subject
TRFGYHD128F145AA1A,i a me de la ca te tu se e o da che ma ha ne va sie comm tien dice nu chi tutto ment mare terra core nun sient bene visto guarda bello seren fino vide
TRFLWHE128F930CFAE,i the you to and my of your will all but when see day away by long fall hand leav hold hear start old song use kiss miss grow soon red went sinc summer window lip most darl gold winter drift autumn
TRFVMKU128F92E27EA,i the you to and me not my your that on are am will all have love so but just time one was if never feel as could thing more die tell give keep mind good littl said alway were did hold has made should mine those sweet done mayb happi best lone told chanc took blind guess sorri second quit treat satisfi often
TRFYAIP128F92EB46B,i the you to and a it not in is of that on are for no have so but what like come there go one they out down she if from let take would as day away by her look caus been give an his everi ever word place new play made break even doe wonder mani heaven work might ask beauti town music ladi fun answer hot hour across win guy buy sail feelin tryin few record field instrument embrac trip ship york spot papa coffe sort ol agua port fiesta oclock twelv 15 banana brooklyn temperatur
TRGCPQV128F92C2B41,i and in my time heart here more hear je play each encor everytim damour chanson
TRGEIQJ128F934D7A7,i the you to a me it not in my of your that do on am all be have love so but with what when now can there go up out get was if never from let away by her heart could who too keep still girl stay much left burn should wrong while cold becaus set wall readi control upon pay ring stone flame wear blame gold finger chain realiz tie guitar band price steel string yellow lonesom roam aw fan piano itself bold shelf
TRGFCXW128F42A0FE2,i the you to and a me my will for no so what just like now come there one down feel let way away back night look more right girl noth everi wait cri sky pleas without pain blue far shine sad answer train low catch corner
TRGHCIS12903CF02F9,i the you to and a me it not in my is that do on are we am all for no be love know when like now time there go oh get if got let make way say take here night our world more gonna right man too keep dream well an us long girl find said last play sing chorus old pleas song care mean smile lord mayb ride ask happi ai set alright woman along child hang til slow ladi hour train rose question nothin poor guitar yea style darlin runnin takin twilight board rosi bah
TRGHKOZ128F4266136,the to and a not in of that on for love this but with when can there la was he life by heart world who man onli or an his hand had soul peopl made boy song dark fire other touch came angel voic strong earth born whole child gave carri speak stori plan flame holi fate magic bless simpl cloth nation bare gift sang fame fortun sacr creation conquer awaken
TRGLPDN128F14596C9,i the to and a in my of we love so just like time oh one out get she feel her how could look thing been whi well us were had much sun sky watch talk two done big beauti hell knew took though repeat catch both eat field women bite revolut sat guilti sever nervous neither dinner english liber
TRGTDOH128F4256CC5,in will so her die un man an wo still es und da wind war der nicht das ist ein ja den zu wir 2 er auf dem 1 wenn von sein sind 3 sich kein dann 4 schon nach wieder fault vor 5 zum weil 6 7 meer jeder über zurück klein weit ihn einmal haus gern bord erst glück 30 endlich letzt sehn ihm trunk
TRGYZCE128F14957BE,i the you to and a it in my is that do we for be have with just like time come up was make as day by here thing dream still his around walk stay new break old talk seem true use found arm hour guy flower record instrument written thrill john york date dinner 15
TRHCBTH128F146A037,me que de la en long le je et les qui pas des pour à bien mon jai entr ell toujour dire amour nest aux cett mort homm dieu fleur bonheur perd donc cherch
TRHEGPE128F9311A85,i you to and a me in my of your on are am will all be love so but when now they get was say day away heart how could eye die think who find some said them has someth insid friend without tear true fire must smile today ask hide knew blind laugh yet cannot flame doubt smoke deni cours realis repli flown
TRHFAYI12903C98A98,i the you to and a me it not in my of that we am will for have love so know this but with just like time can come go oh one see if from feel let say take would ca at by how thing more been again too or mind long find head believ befor word much than off thought wrong true myself doe lose might pass fade child afraid dear met mad rather mari ignor complet instrument crush shi loss possess jam obsess defin combin
TRHIAIL128F92E37EF,i the you to and a it in is of your that do on are we will no be have so know but with what when time can there up they out see from he feel want way say day away yeah heart eye world who man well his wanna find fall then wait face hear word place chang stand better anoth stop lost break care watch put those becaus yourself em beat ground fill wake hit wast final king til tast pictur top grace slowli paint state bitter short dollar anybodi crown donât penni itâ paranoia
TRHLAGV128F92FE7CB,i the you to and a it not in is of your that are will be have love know but when can she if never way take as day life heart here how caus think who onli well girl find fall some over call everi alway into leav had hold ever lie has chang true someon star side mani behind sure hurt sea broken els land easi water each reach past abov promis cross cannot brother belong rule guy broke bridg sink livin built resist romanc boat taught stream forgot hopeless temptat port guarante redeem evri reckless
TRHRBAV128F9304A2D,o para ne per ten ei bet dar bus gal jos ko ar kai
TRHRDWV128F4275B20,i the you to and a me it not in my is of that do on are am all for no be have know but just time can there go oh they out down if feel let would at by heart here where live wo everi alway walk hear befor stay stop peopl care other high doe onc door street may town ani part els pour earth feet tree near stori stare second somehow beneath rather sudden appear bother often tower sever pavement enchant
TRICLAX12903CEC41F,i the you to and a me it not in my of do for love so but just can go get from let as by how or dream well wo find around then word should care without someon sleep star doe two enough mayb music king count strang van funni thrill romanc weep 10 film sheep jimmi 8 paul artist william upset chart frank 13
TRIGMFF128F14A39D3,a me que de la en se long le je et na les ma qui eu pass pas est dan mai pour air fill à tout au une point bell sur jai fair quand sa ell ou ça par jour avec foi lui toujour où chose dun ses aux sous quell soir terr film comment rue chaqu quelqu blond lair bas devant seiz lai robe estc droit
TRIGZEY128F42AC6AF,a que de la tu se le o je les ma ah qui des est dan mai pour ne mon moi comm vers ta mes ton tes quon jamai encor ces aux dis sous coeur bras taim amant mieux fleur moin parl voix pleur qua etc voit
TRIIXTG128F427AC3B,in all so was man es du und war der nicht das ist zu dich wie auf mit dir doch dein held ei hat sein sich nie aus bist bis lang dass ganz hast geht ohn allein ander gehen kannst weit frei selbst wirklich unter
TRINZYY12903CF02F1,i the you to and me it not in my is do we am be have so know but with when time can come up one they out was never would ca at how night look where who live onli good hand then hold run believ off seem sweet two touch lone hurt las grow fill reach along strong begin summer shoulder spring began becam hotel intern vega
TRIPJIM12903CEE1CB,i the you and it not in my is of your that do are am for be love know but just when there oh out see if feel day look eye dream an around call everi believ someth sun chorus name true must done sound sea rise air reach tree near repeat sight whisper everywher thunder illus wise foolish 4x sane
TRJAICZ128F426B89D,the you to and a is your are no so but time there as at life heart need look where world caus live onli still stay free star hide beauti wind wall grow follow each born blow worth surround tide grass divid roar
TRJHUWZ128F14957C1,the you to and a it not in is of your that do will for be love so know when like come there oh out she never from make ca by heart could night man live again whi keep dream well mind still long light alway did hear someth word last left new play start song without free danc seem other someon sweet rememb doe lord year onc shine behind today may happi morn first knew music part fill heard citi young past hit drive bright brain guy half 1 magic yesterday four somehow wine refrain wheel ago instrument haunt week rush forgotten sudden melodi laughter recal hood hush also film twilight third gay strain traffic gleam cotton version chord waltz enchant chart suprem robin swirl
TRJYOTB128F935B880,i the you to and a me it in my is that we am will all no be this with time come there go if never from say as day tell through dream an around hand light everi hold ever place start care seem true forev kiss wish year shine understand knew moment apart cannot bright embrac lucki affair
TRKACCF12903C98AF8,i the you to and a me it not in is of your that do are we for be have love so know but what just now can go down get from let say would day at away life could our world more been tell who live or mind us find around about then wait lie end alon friend stop thought old talk other while smile two mayb help yourself ride everybodi told first round els grow each citi rest meet drive yet share crowd ahead bend earli harder notic gray often fanci awhil
TRKBEAT128F14A8ED3,i the you to me not is of that do on are am will all be love so this when there up oh get if got never feel way ca more caus tell onli whi keep still turn then call ever than off same dark side lose heaven ask sure truth after kind moon cross drop whoa book dare sudden sayin playin takin excit extra collid lyin fascin
TRKIEDT128F428A70F,me all te je doe door met er mis ik van het om dat lang niet ga weg maar heel ben wat meer voor mij jou wil jij bid heb weet wel
TRKJDAM128F14A8ED7,the to and not in is of we all no have but with time never would at away how more who through tri fall into thought sing song other arm goodby matter heard each summer troubl whisper snow winter hello hill climb drift wander glow foolish toss summertim slumber
TRKOYID128F14957BC,the to and a me not in is of that do on will all be love so but with what just when now can come there go up oh they get she was see if he let as ca away by her could eye think who live again give too onli wo his girl find littl hand then home head their new him even boy hope blue true smile onc big sea saw though soon along shake went veri next great three bell guy rais ocean dress safe soft famili bound record written soldier sigh york marri main bottom suit coat tip sailor cute ate 20 april cap stroll wink flirt
TRKPYHP12903D0EBFA,i the to and a me of do we am will love with when now there one was say day away heart our where thing an still then were anoth sky old kiss found togeth morn moon soon tomorrow abov mile return someday million soft beneath stood thrill certain recal dim twilight entertain june
TRKVGYR12903C98A9E,i the you to and a me it in my that on am will all have love know this but with time can come there up out get was never make would as day at life here right been think who again give keep dream still turn hand alway believ cri friend him off made pain tear true myself two line onc mayb becaus might came after readi begin yet quit broke sunshin passion least dreamer content raini dreamin
TRKZROR128F14804F6,i to and a me it in my is of that do am for have love so know but with just now can one if never feel want would day life her look where who again onli tri find then noth had stay friend lost start care seem someon kiss yes wish found might miss lone until knew goe round somebodi bit mess bound vain luck hug success
TRLDKDD128F1489A15,the you to and a it in is on are we will all for so this what just now go get make way take through an his girl o him tonight sing song while open ride ground white young laugh lead fun ring bright bell spirit snow crack field speed jingl ahhh sleigh dash oer
TRLDWZV128F145A6B3,que de le et ah à nos plus bell san jour temp vos nuit caress loin damour ô
TRLURGV128F14A3A0D,a on de la en un tu le et les qui dan pour ne à car parti plus secret au ce comm une mal quand anim dit sont petit sale lui quil leur bon ont ciel coup ang rue amen rare cétait devant sest vieux
TRLWYFJ128F427F15E,i the you to and a me it in my is of that are we am will all for so this with when like come there oh they down get see got from he how could our more caus gonna die through give us his fall about hand noth alway hear has him than stop tonight play realli danc rain sweet yes wish smile ooh heaven might may ah music kind room lead floor troubl shall mile guy snow higher style middl tune thrill fish playin stretch bloom dancin yell fiddl
TRLXXCV12903CEC6D1,i the you to and a me it not my is of do we be love so know what just like time can go up from let make say ca day heart how our keep everi them face end stay friend left stop show peopl hard talk side everybodi town beat though meet apart gave speak stare send pride week bear foolish invit wed relat sweetheart skip
TRMCAEY128F146A03B,the a me in on que de la let y en un se le si du je sun et les il shine son ma qui des est dan part à cest nos secret silenc futur bout au moi sur jai nous vie toi sui nation par jour foi mond voi aux soleil enfant solitud quelqu england dieu croi rêves dêtre savoir
TRMEEOL128F92F92A5,a on que de oh la y un te tu se es le si du je et les non son ma ah qui pas des est dan mai pour ne s rest cest t tout va bien parti plus mon ce moi comm une bell sur jai fair d nous vie toi entr ell grand mari ton c imagin hier sui sen rien tes l vous quon tous arriv voi eh dit encor petit lui quil nuit chose fort amour piti ses aux leur peu r dis p seul ben mort tant pen alor oui coup jou peut quoi notr comment bras pens tai ann ur matin dieu histoir sest depui vraiment contr aujourdhui joli avait
TRMEOMZ128F4266142,me in come la y heart tu mi e si da song con che non mai ha per ce u ocean poi sempr dove via mare andar questo pace terra cuor defin nei lontano
TRMHMUR128F427AC35,in so was un es du ich und der nicht das des ist ein im ja um den mich zu wir mir dich mit mein dir nur dein held für bin sein sind hier mehr bist immer leben wird hab gut jetzt zeit welt dass ganz bei ohn allein lass herz haben licht werd zurück willst rein meiner tief glaub deiner wirklich habe egal
TRMJBZC128F14AB17C,in is of de go en die te je al dan bed t met ik tien van tv het dat kan een mond niet op wat ze meer voor chip zo aan naar peter haar geen nooit belt alleen uit wel
TRMLTAN128F42664F1,i the you to and a me it not in my is of your that do are will all for be have love so know but with when time can there up they out down she was see never feel let say as day at life here how could need look world more think through too tri keep wo still girl around noth said everi were had run them believ everyth cri word stay much chang left new sun hope seem true done onc knew truth after easi though happen promis answer wild window mad desir strang dress freedom exist kept explain seven six expect distanc nine illus fame fortun chose although invit heel impress solut
TRMNGVK128F14A8349,me in is all de want en die man te over hand word je al los pas kind dan drink met er wie ver ik van hier bang het dat kan een nu nacht niet hoe toe ga weg maar ben op wat ze mijn kom zijn meer voor licht mij bent jou ander nog niemand zo tot aan naar wil jij haar bij denk hem hart heb weer geen nooit weet rug hij alleen uit
TRNBZVW128F92EE688,i the to and in my is of your am will for when like time come de oh la they down see at life en eye think man again good wait hear everyth le o friend je sing sky old song et fire other il beauti listen est dan pour white readi memori full mother tout clear ring mon au christma joy dress snow alreadi vie quand silver mes tes tous arriv tabl wood yeux dj bon descend chant ami beau ciel jaim souvenir plein childhood venir feu dautr
TRNGSOO128F4264A44,i the you to and a me in of we will all for have love so know but time go got from feel let way say take as day at look tell onli well us alon much close two mani may knew grow share stranger lifetim
TRNNSCS128F427AC34,am so die un an es du ich und al der nicht noch den mich zu mir dich auf mein nur doch wenn dein für bin von sein nie immer denn kann leben jetzt bis welt nach dass weg weiß durch allein herz kommt unser ander über gehen sehen kannst bleibt ihn denk weiter tut stern bleib
TRNOHVF128F146DFDC,a me your love de la en un give tu es le et les il pass des dan au comm sur radio temp art pie yeux leur regard sous seul dune ont peut notr femm mieux plein vieux pluie auto
TRNQFOJ128F9336377,i the you to and a me in my is your am will be love this when la see from life heart where en eye world give turn alway into hold word soul sing song seem close kiss heaven angel though abov apart speak fast rose everyday magic vie cast spell sigh press bloom
TRNWJLO128F14957BA,i the you to and a not in my your that on we for love so there oh was as by heart how night our eye world his said were word new sing sky song danc true close star al two arm beat angel though low dear darl guy held few record written gentl york charm except wed bloom vow decemb 13
TRNXDJX128F42AC6F7,in come la un e le che è io sempr sono anch mondo meno pace li nott vento tutti fondo nella liber sogno sull
TROAQFT128F14A82DB,me is all go want en je al er ik het dat niet hoe maar wat morgen aha aan wil nooit weet alleen
TROGERC128F14696F7,me que de la en un se le je et les il son ma qui pas des est dan cest mon au sa mes sui march temp dun ses piano caress jungl instant parol consol
TROGQER128F426CD18,a do que de oh as te tu se long e o por amor como qui eu mai não mas um ser nos más sei dos era vai sabe com tempo só foi aqui os quem hora feliz nem momento junto pensar quero mim já bem tão paz bom quer agora espera quanto meus outro sonho altar ali mulher recordar sim
TROHPSZ128F92FE807,the you to and a me it not in is of your that do are will all for be have so but what just when like there one they down if got he let take would life more who onli wo us his some noth everi were lie gone their insid word better off should hard without use fuck those wish work might hell first money sit power pay lot sens brain count realiz bless ball surpris fuckin card wise fame fortun food piss common guard grant bank complain role strain consid bond cent stock fuss revers delus
TROJBBX128F145FED9,i the you to and a me it in my is of your that on are will all for be love so with what now come there one they get was see from feel would day away life by heart could where been who through live again too onli still girl some then had face everyth insid place last burn thought song care wrong seem use those while yes smile year mani came may sure forget ah lone knew along rest sad veri great yet mad brain wash small wheel week bite bore rot romanc trace eas tale whose gray aw pari dive relax siren gay oclock spite visit tempt twelv strive jazz
TROMWDB12903C98A8D,i the you to and a me it not in my is of that on will all for no be have love so know but with what like come there go one if never feel want let way as day life back heart where more been live again too onli dream mind still around everi leav had them gone believ left pain bring other myself forev rain real onc bad behind ask seen goe part els grow each memori moment tree sinc thousand quit remain feed winter welcom somehow spent oooh season spring certain shed willi cruz
TROPBLD128F9304A38,tu dar bus ir kai kad
TROSUYG128F9367290,i the you to and me not my your do are we all be have so but when like if make take would ca heart how could world tell through mind said were leav ever them end believ has word much other mean happi such apart begin pretti speak near known choos whenev refus sweetest phrase speech
TROWEMN128F4266140,i the you to and a me it in my is of your that will so but like can there from say away life heart where more long home run hear stay much than made song free far must star miss roll deep land follow white voic earth upon gave tree cloud wave return someday haunt proud breez wherev ancient root crave roar afar
TROWODS12903CABA5A,i the to and a it not in is that on am for be have so know but when like oh down was never from feel way say would as babi by onli or whi keep well girl were e had walk hear their word new sing should even song without star wish might street seen music els heard hit meet yet somewher wing strang fair spin state busi swing spring string fever dick 5 restless score also film gay perform artist ii willow william spider puppet daydream dub robin richard vagu
TRPDLQA128F146A028,que de la un le si je et les il ma qui pas est dan pour ne fill à bien ce vie regret mes fait vous foi tous jamai nuit dun yeux aux leur peu vent quun dune nai comment être croi rêve vrai vide jétai
TRPOGYU128F145AA18,que de la en un e du et les al di pass des est dan mai plus mon au bell sur ta sa refrain tes par plain chose yeux aux leur soir quun terr loin soleil mieux jaim fleur rêve lumièr
TRPOQXY128F936729A,i the you to and a me it not in is of your that do are all for be but what just now can one was never day at heart how could eye thing through live long over littl turn said everi did has cri last thought even free use other sleep those rememb two found wonder forget fool road learn anyth laugh promis next hour worri bit singl slave weep forgot vow
TRPUFEP128F92DC9BF,i the you to and a it not in is of that do on will all for so with just when like now there oh out down from he way life back by our right live keep well his did lie has show start boy someon while yes line miss bodi town round em after though white citi lay red went pretti river dear sight wear dig spend corner disappear mr spread cat bet form sunday somethin bite brown weight knife teeth bag trace movin cash mornin fanci sailor sidewalk glove tap jenni luci shark scarlet
TRQAYAI128F14A22F8,i the you to and a me in my of your that are we am there oh see way day heart world dream some end friend than off same two round after moon such lot river cross goin mile style bend rainbow wherev waitin maker
TRQBRPI12903D0FCFB,i the you to and me it in my is your on am no be so but with when can come there up oh down life heart here more think still then wait walk stand soul than without wonder sometim until sea beat sit fill each strong troubl silenc mountain rais etern shoulder hunger weari restless burden awhil stormi glimps
TRQTKVT128F4275AE8,i you to and a me not your that do will be this but with like can come there they if never here how night dream wo fall ever stand anoth new sing song true use other someon kiss yes mani may lip million thrill spring
TRQXDPK128F14A39F7,me just que de la y te tu le si je et mine les ma qui pas des dan pour ne à cest tout bien mon au ce moi une sur jai fair vie toi ou ça vein avec quon tous sale dire mot fortun chose fai demand dis veux seul chant fond tape envi soleil mike autr taim avant tas personn peux comprend lune larm droit
TRQXNGQ128F4266139,i me in all so come la te se mi e le con una che il di non ti ma del per ho sei cielo sai ci chi dove senza nel via ancora gli ment sole questa tuo viver cuor occhi quest vento quello vorrei voce sento musica porta stell nome batter sogni
TRQYIZN128F9304A32,i the you to and a me it in is of your that do are so know but with when like now time there up one they out down was make day by our eye thing die give some then noth were had someth stop sing peopl sky song name blue star smile two fli mani ask everybodi till sometim round saw game white each readi red born sad child river answer troubl flow which mad rule n bird question freedom flower shoe ago surpris stupid week reflect brown yellow often – coupl bee foul
TRQYXUF128F42AC6B2,te tu e le il di ma ah ha solo è sei sol mia mio nel hai amant insiem suo
TRREFGG12903CCC31A,i the to and a me it not is that on am will all for no love so know with what just when time come there go one they get see got feel want say take would day babi away by could need right wo long about some over littl everi were end soul play peopl realli chorus even care without danc sweet bad ooh ai lone beat pass wall chanc nobodi each sad pay sick mama darl everywher bar cuz sell news tall romanc lonesom serious lee david cherri butt
TRRFQUW12903CAA687,i the to and a me it in my is of your that are am all for no love know with when there out from heart where eye who through or dream their place peopl sky care hope free rain those sweet two may arm seen reach yet summer secret within share warm storm safe bless anywher
TRRGMXU12903CF02E8,i the you to and a me it not in my is of that do on am all be have love know this but what just like now time come go one down she was see got from want make way take would day away life yeah back by her here eye gonna been through man again give too onli well still long girl over light alway face gone stay soul hope talk mine far sin close sweet lord year done fool pour saw sit air wast whole between stare bone share devil worth flesh forgiv safe hello grave ten anyway ago sink stuck vein sigh lung lake blown serpent
TRRIQGE128F1469816,me oh la le du je et les son qui mai pour à cest bien bout au une sur sa ell fait avec fin mond trop cett veux seul affair terr dune veut
TRRLJSG128F14AB176,in de en die te je door dan water t er ik van glad het om dat een nu niet weg op mijn zijn meer ander hem heb nooit weet
TRRNJBF128F147444E,on que de la y un tu le si chang et les il des pour à cest tout va moi comm radio nous toi ça sen peu regard sous soleil pui donn branch parl rêve aura
TRRYUYR128F92EB474,i the you and me in my of your are will all be love know with just when now one make as heart who too whi keep dream fall littl hear alon break true mayb fool fun fell rule someday regret tender
TRRZMBH128F14A22F5,i the to and a it not in my is of your that will all for no with come there out would ca day night need eye been too fall alway into walk end head has befor even dark fear done side blood onc behind hide arm wind happi understand reach trust welcom steal path heavi pleasur mysteri surrend trembl curtain mask drawn brighter avoid tunnel pave sneak lamp project silhouett
TRSBXIM128F14596C6,i the you to and a me it is your do on am all for no have love just come down got let make life too keep last da watch move sleep readi promis slow fast fun drop flower hello lookin feelin ba rhyme mornin dee deed whatcha kickin groovi knowin
TRSMTEZ128F1495E96,a me do no que de oh se long e o por ti como eu das mai um ser porqu pra meu vi mar dos sem saber mim tanta teu assim pari quer negro azul deus rio fim soi mulher lua
